,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
93,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-02-21 01:44:13.000000,2024-02-01 21:38:56,160.0,66.0,56.0,874.0,2021-10-12 17:36:36,1.8.1,,4184.0,3.0,2.0,2.0,20.0,https://pypi.org/project/witwidget,2722.0,,,,3.0,,,,,,,,330.0,wit-widget,https://www.npmjs.com/package/wit-widget,1462.0,,,,,,
94,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,93.0,40.0,29.0,853.0,,,,4003.0,1.0,251.0,251.0,7.0,https://pypi.org/project/notedown,3481.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35550.0,3.0,,,,,,,,264.0,,,,,,,,,
95,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,19,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2024-01-30 13:49:51.000000,2023-06-18 21:06:46,52.0,29.0,165.0,787.0,,,,72346.0,,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,71076.0,,,,2.0,,,,,,,,488.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,1270.0,,,,,,
96,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,19,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,146.0,74.0,137.0,761.0,2016-01-02 19:06:03,0.2,,10407.0,20.0,4.0,4.0,16.0,https://pypi.org/project/gmaps,5508.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,310929.0,3.0,,,,,,,,1380.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1061.0,,,,,,
97,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,19,stencila/stencila,,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2024-02-29 09:09:05.000000,2024-02-27 20:29:35,43.0,81.0,614.0,757.0,2024-02-25 02:51:40,2.0.0-alpha.24,4089.0,272.0,100.0,20.0,20.0,43.0,,,,,,3.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16469.0,-4.0,,,stencila,https://www.npmjs.com/package/stencila,15.0,,,,,,
98,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,19,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2024-02-17 10:09:11.000000,2023-10-01 17:07:29,220.0,,,729.0,,,,7358.0,,,,107.0,https://pypi.org/project/toree,7358.0,,,,2.0,,,,,,,,1172.0,,,,,,,,,
99,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2023-08-31 16:23:08.000000,2018-12-04 14:43:25,81.0,23.0,41.0,642.0,2018-01-15 18:11:51,0.9.0,,20560.0,8.0,407.0,407.0,3.0,https://pypi.org/project/pivottablejs,20560.0,,,,3.0,,,,,,,,32.0,,,,,,,,,
100,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-01-07 04:35:11.000000,2021-06-29 12:29:51,69.0,42.0,25.0,587.0,,,,2334.0,,1355.0,1355.0,15.0,,,,,,1.0,,,,,,,,101.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2334.0,,,,,,
101,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,19,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2024-02-20 14:40:03.362000,2023-12-12 16:46:31,66.0,44.0,101.0,554.0,2020-09-05 22:35:32,2.3.0,,30283.0,11.0,,,16.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2024-02-20 14:40:03.362,1271904.0,2.0,,,,,,,,340.0,,,,,,,,,
102,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,19,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2024-02-27 09:58:35.000000,2024-02-27 09:58:32,71.0,34.0,42.0,541.0,2023-08-25 13:39:24,0.9.0,,114078.0,5.0,3.0,3.0,19.0,https://pypi.org/project/jupyterlab-nvdashboard,113913.0,,,,2.0,,,,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,165.0,,,,,,
103,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,19,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-12-18 16:07:56.000000,2022-12-18 16:07:56,64.0,33.0,150.0,438.0,2022-11-29 02:04:58,0.35.1,153.0,9116.0,8.0,71.0,71.0,20.0,https://pypi.org/project/octave_kernel,9115.0,,,,2.0,,,,,,,,,,,,,,,,,
104,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,55.0,20.0,8.0,360.0,,,,4304.0,2.0,615.0,615.0,7.0,https://pypi.org/project/jupyterlab-dash,2164.0,,,,1.0,,,,,,,,41.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2140.0,,,,,,
105,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,19,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,58.0,45.0,101.0,304.0,2023-11-07 09:41:30,7.0.0,,30773.0,21.0,3.0,3.0,24.0,https://pypi.org/project/dask-labextension,7947.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,945067.0,2.0,,,,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,325.0,,,,,,
106,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2024-01-25 21:07:30.000000,2023-08-11 05:18:21,38.0,7.0,73.0,275.0,2023-08-11 02:56:40,2.8.3,117254.0,1484.0,35.0,,,23.0,,,,,,2.0,,,,,,,,385.0,,,,,,,,,
107,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,19,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,19.0,18.0,39.0,197.0,2023-07-28 20:17:21,0.8.4,,239.0,13.0,227.0,227.0,6.0,,,,,,2.0,,,,,,,jupyterlab-contrib/spellchecker,217.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,239.0,,,,,,
108,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2024-01-11 09:22:04.000000,2018-09-20 15:43:57,33.0,22.0,20.0,181.0,2017-03-05 04:26:44,0.2.0,,4554.0,8.0,153.0,153.0,6.0,https://pypi.org/project/spylon-kernel,3027.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,128303.0,2.0,,,,,,,vericast/spylon-kernel,188.0,,,,,,,,,
109,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,19,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2024-02-20 18:19:42.000000,2024-02-20 18:19:41,119.0,58.0,83.0,169.0,2022-10-05 04:46:29,1.2.0,,3571.0,10.0,31.0,31.0,45.0,https://pypi.org/project/batchspawner,3571.0,,,,2.0,,,,,,,,,,,,,,,,,
110,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,19,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2024-02-28 22:08:02.000000,2024-02-28 18:34:33,56.0,320.0,661.0,116.0,2024-02-23 18:49:23,3.8.2,,1788.0,33.0,39.0,39.0,32.0,https://pypi.org/project/jdaviz,1788.0,,,,3.0,,,,,,,,,,,,,,,,,
111,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,18,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2023-11-14 19:49:37.000000,2023-11-14 19:49:36,401.0,1.0,92.0,3319.0,2021-07-13 22:12:59,0.13.2,,9701.0,4.0,,,12.0,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,552970.0,,,,,,,,,,,,
112,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2024-01-06 22:00:58.000000,2023-08-05 06:50:25,281.0,166.0,126.0,2897.0,,,,5299.0,20.0,,,26.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-11-11 12:27:30.968,233177.0,2.0,,,,,,,,,,,,,,,,,
113,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2024-02-18 08:24:09.000000,2024-02-17 19:17:42,398.0,125.0,706.0,2727.0,2023-06-02 17:41:48,1.24.2,,,45.0,,,107.0,,,,,,2.0,,,,,,,,721.0,,,,,,,,,
114,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,18,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-02-08 09:42:44.000000,2024-02-08 09:42:43,967.0,59.0,295.0,2532.0,,,,281821.0,28.0,,,113.0,https://pypi.org/project/ipyparallel,271613.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,959607.0,3.0,,,,,,,,,,,,,,,,,
115,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,18,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2024-02-29 14:09:47.000000,2024-02-23 13:41:35,226.0,113.0,207.0,1564.0,2023-05-15 14:58:56,0.13.14,2301.0,208.0,66.0,,,40.0,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-10-19 23:11:45.308515,6.0,18681.0,,,,,,,,,,,,
116,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,18,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2024-01-28 02:10:35.000000,2019-12-08 22:22:20,189.0,82.0,59.0,1024.0,2019-05-06 03:28:50,1.3.0,155502.0,2286.0,5.0,,,4.0,,,,,,2.0,,,,,,,,90.0,,,,,,,,,
117,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,18,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,102.0,64.0,51.0,724.0,2018-04-16 17:16:10,0.2.0,,114506.0,1.0,,,14.0,,,,,,2.0,,,,,,,,523.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,114506.0,,,,,,
118,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-10-31 13:45:02.000000,2023-10-31 13:44:58,67.0,33.0,57.0,598.0,2023-05-31 04:26:11,3.2.0,,2064.0,2.0,,,23.0,https://pypi.org/project/jupyterlab_latex,1648.0,,,,2.0,,,,,,,,446.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,416.0,,,,,,
119,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,30.0,,44.0,294.0,2021-02-04 22:39:49,0.8.0,,1641.0,2.0,165.0,165.0,7.0,,,,,,2.0,,,,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,1641.0,,,,,,
120,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-04 11:15:43.000000,2022-08-04 11:15:04,23.0,3.0,10.0,293.0,,,,21802.0,,101.0,101.0,5.0,https://pypi.org/project/treon,21802.0,,,,3.0,,,,,,,,66.0,,,,,,,,,
121,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,27.0,24.0,26.0,277.0,,,,9728.0,,333.0,333.0,11.0,https://pypi.org/project/nteract-scrapbook,9728.0,,,,3.0,,,,,,,,,,,,,,,,,
122,ipysigma,True,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/medialab/ipysigma,,widgets,18,Yomguithereal/ipysigma,ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-10-20 11:44:29.000000,2023-10-20 08:08:59,13.0,47.0,154.0,159.0,2023-01-10 16:02:53,0.24.0,,1322.0,2.0,27.0,27.0,6.0,https://pypi.org/project/ipysigma,981.0,,,,3.0,,,,,,,medialab/ipysigma,359.0,ipysigma,https://www.npmjs.com/package/ipysigma,341.0,,,,,,
123,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,18,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,74.0,2020-06-18 03:30:24,0.5.10,,1365.0,17.0,38.0,38.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,1365.0,,,,3.0,,,,,,,,269.0,,,,,,,,,
124,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,18,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2024-02-05 22:12:06.000000,2024-02-05 22:12:05,6.0,5.0,19.0,67.0,2023-09-03 15:30:13,0.4.0,,81116.0,17.0,3.0,3.0,3.0,https://pypi.org/project/ipydagred3,568.0,,,,3.0,,,,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,80548.0,,,,,,
125,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,18,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2024-02-06 07:22:29.000000,2024-02-06 07:22:28,47.0,3.0,47.0,62.0,2023-03-31 10:44:15,1.5.0,,4291.0,8.0,106.0,106.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,4291.0,,,,2.0,,,,,,,,,,,,,,,,,
126,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,18,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2024-02-05 20:40:47.000000,2024-01-02 13:42:37,46.0,11.0,30.0,61.0,2022-08-25 15:31:47,0.12.3,62.0,341399.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,329158.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,550836.0,3.0,,,,,,,,,,,,,,,,,
127,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,17,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2024-02-26 08:48:19.000000,2024-02-26 08:48:15,249.0,39.0,740.0,2535.0,,,,6.0,,,,114.0,,,,,,3.0,,,,,,,IHaskell/IHaskell,2277.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,6.0,,,,,,
128,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,195.0,13.0,14.0,1071.0,2019-09-02 14:01:33,0.1.2,,3514.0,1.0,,,13.0,https://pypi.org/project/pyforest,3514.0,,,,3.0,,,,,,,,196.0,,,,,,,,,
129,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,17,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2024-02-29 13:53:54.000000,2024-02-20 05:04:04,203.0,66.0,497.0,600.0,2024-02-20 05:17:30,3.2.3,34184.0,4228.0,38.0,,,116.0,https://pypi.org/project/jupyter_enterprise_gateway,3779.0,,,,3.0,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,
130,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,17,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2024-02-21 21:07:02.000000,2024-02-18 18:05:16,122.0,17.0,168.0,474.0,2024-02-06 00:32:29,3.0.0,154.0,17803.0,12.0,,,46.0,https://pypi.org/project/jupyter-kernel-gateway,17801.0,,,,3.0,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,
131,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,17,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,74.0,,99.0,398.0,2018-02-05 18:54:22,0.11.1,,345.0,12.0,5.0,5.0,17.0,,,,,,2.0,,,,,,,,516.0,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,345.0,,,,,,
132,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,17,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2023-09-08 12:57:22.000000,2023-09-08 12:54:36,56.0,38.0,27.0,299.0,,,,2021.0,,129.0,129.0,11.0,https://pypi.org/project/nbopen,2021.0,,,,3.0,,,,,,,,64.0,,,,,,,,,
133,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2024-02-27 13:56:14.000000,2024-02-27 13:56:13,26.0,13.0,43.0,253.0,2023-05-05 13:00:11,5.2.1,2.0,1034.0,30.0,5.0,5.0,26.0,,,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,39652.0,3.0,,,,,,,,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,18.0,,,,,,
134,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-08-30 15:30:11.000000,2023-08-30 15:29:37,39.0,22.0,13.0,239.0,2023-08-30 15:30:33,0.7.0,,7556.0,3.0,7.0,7.0,16.0,https://pypi.org/project/sidecar,7372.0,,,,2.0,,,,,,,,94.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,184.0,,,,,,
135,nbinteract,True,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,17,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2024-02-13 21:24:04.000000,2024-02-13 21:24:04,22.0,28.0,42.0,227.0,,,,7746.0,,4.0,4.0,8.0,https://pypi.org/project/nbinteract,7746.0,,,,3.0,,,,,,,,595.0,,,,,,,,,
136,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,17,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-06 08:38:20.000000,2022-07-20 12:02:54,27.0,8.0,17.0,200.0,,,,128.0,,1314.0,1314.0,7.0,,,,,,1.0,,,,,,,,113.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,128.0,,,,,,
137,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,41.0,,80.0,177.0,2017-06-02 21:19:27,0.5.0,107.0,1227.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,100578.0,3.0,,,,,,,,404.0,,,,,,,,,
138,jupyter-fs,True,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,17,jpmorganchase/jupyter-fs,jupyter-fs,,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2024-02-21 02:16:28.000000,2023-11-11 18:56:51,33.0,16.0,58.0,175.0,2023-11-11 19:00:26,0.4.1,,550.0,2.0,5.0,5.0,15.0,https://pypi.org/project/jupyter-fs,550.0,,,,2.0,,,,,,,,,,,,,,,,,
139,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,49.0,15.0,7.0,172.0,2018-05-29 18:46:14,0.0.9,2470.0,2357.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2315.0,,,,3.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,961.0,,,215.0,,,,,,,,,
140,Kernel Detection,True,An Jupyter plugin to enable the automatic detection of..,https://github.com/Cadair/jupyter_environment_kernels,,kernels,17,Cadair/jupyter_environment_kernels,environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:42:58.000000,2022-11-23 11:42:26,17.0,7.0,23.0,149.0,2022-11-23 11:42:59,1.2.0,,23567.0,3.0,5.0,5.0,8.0,https://pypi.org/project/environment_kernels,23567.0,,,,3.0,,,,,,,,83.0,,,,,,,,,
141,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,17,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2024-01-09 08:46:24.791000,2020-09-11 21:06:00,30.0,35.0,28.0,138.0,,,,15327.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2024-01-09 08:46:24.791,613085.0,3.0,,,,,,,,158.0,,,,,,,,,
