,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
142,heat,True,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,csurfer/pyheatmagic,py-heat-magic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,22.0,2.0,3.0,991.0,34.0,,,,1209.0,,28.0,28.0,3.0,https://pypi.org/project/py-heat-magic,1209.0,,,,2.0,,,,,,,,,,,,,,,,
143,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,16,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-06-03 07:37:15.000000,2019-07-22 16:06:53,105.0,41.0,53.0,588.0,86.0,2016-04-07 16:41:34,0.4.1,2839.0,6213.0,1.0,,,13.0,https://pypi.org/project/bash_kernel,6176.0,,,,3.0,,,,,,,,,,,,,,,,
144,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,16,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2022-07-13 23:17:46.000000,2022-07-13 23:17:43,175.0,55.0,462.0,518.0,,2022-01-27 22:17:10,2.6.0,18339.0,1488.0,29.0,,,100.0,https://pypi.org/project/jupyter_enterprise_gateway,1167.0,,,,3.0,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,
145,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,16,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2022-07-08 08:01:13.000000,2022-07-08 08:01:04,68.0,30.0,71.0,442.0,556.0,,,,1062.0,,1.0,1.0,25.0,,,,,,3.0,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,1062.0,,,,,,,,,,,,
146,blackcellmagic,True,IPython magic command to format python code in cell using..,https://github.com/csurfer/blackcellmagic,,magic,16,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2022-05-31 19:59:44.000000,2021-09-18 19:09:46,12.0,4.0,5.0,299.0,18.0,,,,2653.0,,148.0,148.0,3.0,https://pypi.org/project/blackcellmagic,2653.0,,,,2.0,,,,,,,,,,,,,,,,
147,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,16,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-04-04 07:10:01.000000,2022-04-04 07:10:01,20.0,3.0,9.0,280.0,58.0,,,,6764.0,,55.0,55.0,4.0,https://pypi.org/project/treon,6764.0,,,,3.0,,,,,,,,,,,,,,,,
148,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,16,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,8.0,10.0,13.0,217.0,89.0,2019-07-05 21:26:30,0.5.0,,3178.0,5.0,11.0,11.0,2.0,,,,,,2.0,,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,3178.0,,,,,,,,,,,,
149,JupyterLab Data Explorer,True,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,16,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2022-05-23 15:47:39.000000,2020-05-24 13:16:16,34.0,57.0,34.0,167.0,426.0,,,,30.0,,10.0,10.0,9.0,,,,,,2.0,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,30.0,,,,,,,,,,,,
150,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,16,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2022-06-05 15:35:11.087000,2020-09-11 21:06:00,29.0,34.0,28.0,129.0,158.0,,,,5227.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2022-06-05 15:35:11.087,376384.0,3.0,,,,,,,,,,,,,,,,
151,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,16,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,MIT,2018-09-15 13:17:27.000,2022-07-08 05:25:13.000000,2021-08-10 09:03:01,24.0,18.0,13.0,91.0,103.0,,,,24063.0,7.0,,,8.0,https://pypi.org/project/ipytree,23058.0,https://anaconda.org/conda-forge/ipytree,2021-03-03 13:15:38.895,40223.0,3.0,,,,,,,,,,,,,,,,
152,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,16,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2022-07-05 01:10:01.000000,2022-07-05 01:10:00,15.0,4.0,62.0,81.0,,2022-04-11 20:18:27,0.4.4,,1542.0,17.0,3.0,3.0,5.0,https://pypi.org/project/jupyterlab_iframe,819.0,,,,2.0,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,723.0,,,,,,,,,,,,
153,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,16,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2022-04-22 08:28:24.000000,2022-04-22 08:28:24,39.0,27.0,31.0,79.0,150.0,,,,1642.0,,20.0,20.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,1642.0,,,,3.0,,,,,,,,,,,,,,,,
154,niwidgets,True,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,16,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-06-21 21:54:53.000000,2020-03-24 14:27:42,33.0,17.0,17.0,76.0,242.0,,,,212.0,,28.0,28.0,16.0,https://pypi.org/project/niwidgets,212.0,,,,3.0,,,,,,,,,,,,,,,,
155,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/jpmorganchase/ipyregulartable,,widgets,16,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2022-06-23 13:46:07.000000,2022-06-23 13:46:06,12.0,10.0,15.0,65.0,,,,,113199.0,5.0,9.0,9.0,5.0,https://pypi.org/project/ipyregulartable,258.0,,,,3.0,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,112941.0,,,,,,,,,,,,
156,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2022-06-23 18:20:38.000000,2022-06-23 18:20:37,10.0,1.0,32.0,56.0,209.0,2022-04-08 13:49:20,3.3.1,3252.0,856.0,24.0,,,9.0,,,https://anaconda.org/conda-forge/jupyter-archive,2022-04-08 17:06:07.608,25030.0,3.0,,,,,,,,,,,,,,,,
157,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,16,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2022-02-28 01:42:16.000000,2021-10-28 11:33:41,21.0,6.0,17.0,40.0,,2019-01-24 17:18:45,0.12,,4133.0,2.0,64.0,64.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,4133.0,,,,2.0,,,,,,,,,,,,,,,,
158,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,16,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43,3.0,2.0,4.0,13.0,172.0,,,,1154.0,7.0,53.0,53.0,4.0,https://pypi.org/project/ipyscales,76.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793,52851.0,3.0,,,,,,,,,,,,,,,,
159,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,15,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2022-07-13 13:58:45.000000,2022-07-13 13:17:21,251.0,40.0,66.0,2523.0,,,,,,30.0,,,22.0,,,,,,3.0,,,,,,,,,,,,,,,,
160,geonotebook,True,A Jupyter notebook extension for geospatial visualization and..,https://github.com/OpenGeoscience/geonotebook,,widgets,15,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,137.0,37.0,46.0,1050.0,647.0,,,,1823.0,,,,9.0,,,,,,3.0,,,,,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,7.0,131279.0,,,,,,
161,clojupyter,True,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,15,clojupyter/clojupyter,,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2022-04-15 12:53:57.000000,2021-12-29 07:49:50,74.0,17.0,79.0,739.0,283.0,,,,84.0,7.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302,2936.0,3.0,,,,,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,388.0,,,,,,
162,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,15,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2022-07-14 12:57:12.000000,2022-07-14 10:44:47,143.0,741.0,6810.0,670.0,,2022-07-07 22:28:04,2022.0.6.100,,,26.0,,,252.0,,,,,,3.0,,,,,,,,,,,,,,,,
163,jupyter-notify,True,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,15,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38,33.0,11.0,12.0,558.0,,2018-01-08 14:51:41,0.1.15,,2744.0,4.0,,,11.0,https://pypi.org/project/jupyternotify,2744.0,,,,3.0,,,,,,,,,,,,,,,,
164,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,15,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,54.0,15.0,29.0,493.0,212.0,,,,1792.0,2.0,9.0,9.0,10.0,https://pypi.org/project/ansible-kernel,159.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,10302.0,3.0,,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66432.0,,,,,,
165,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,15,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,70.0,39.0,29.0,453.0,69.0,,,,2425.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,2425.0,,,,3.0,,,,,,,,,,,,,,,,
166,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,15,nteract/commuter,,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2022-04-28 20:50:09.000000,2022-04-28 20:49:58,64.0,52.0,39.0,431.0,640.0,,,,122.0,,3.0,3.0,27.0,,,,,,3.0,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,122.0,,,,,,,,,,,,
167,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,15,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2022-06-13 13:36:59.000000,2022-06-13 13:36:58,20.0,10.0,188.0,319.0,,2020-02-02 22:32:28,0.1.6,,116.0,26.0,16.0,16.0,3.0,https://pypi.org/project/pylantern,116.0,,,,3.0,,,,,,,,,,,,,,,,
168,JupyterLab Tensorboard,True,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,15,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-06 23:10:43.000000,2021-02-24 06:31:50,31.0,17.0,10.0,292.0,31.0,,,,7161.0,,2.0,2.0,6.0,,,,,,3.0,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,7161.0,,,,,,,,,,,,
169,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,15,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-04-01 12:43:46.000000,2021-08-30 21:48:24,39.0,21.0,8.0,231.0,29.0,,,,56790.0,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,56790.0,,,,3.0,,,,,,,,,,,,,,,,
170,JupyterLab Chart Editor,True,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,15,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,,2018-01-23 18:18:38.000,2022-07-08 05:34:02.000000,2021-03-10 20:56:11,22.0,12.0,19.0,207.0,71.0,2021-03-10 20:57:44,4.14.3,,1064.0,6.0,3.0,3.0,5.0,,,,,,3.0,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,1064.0,,,,,,,,,,,,
171,Jupyter Bokeh,True,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,15,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2022-07-07 11:51:31.000000,2022-06-13 18:09:14,40.0,9.0,78.0,200.0,,,,,13231.0,,,,16.0,https://pypi.org/project/jupyter-bokeh,5143.0,,,,3.0,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,8088.0,,,,,,,,,,,,
172,Jupyter Spark,True,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,15,mozilla/jupyter-spark,jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,29.0,13.0,14.0,190.0,106.0,,,,486.0,,16.0,16.0,12.0,https://pypi.org/project/jupyter-spark,486.0,,,,3.0,,,,,,,,,,,,,,,,
173,JupyterLab Spreadsheet,True,"JupyterLab plugin for viewing spreadsheets, such as..",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2022-04-25 14:34:00.000000,2022-04-09 19:55:54,14.0,5.0,18.0,153.0,,2021-07-17 23:45:44,0.4.1,,4271.0,5.0,3.0,3.0,4.0,,,,,,3.0,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,4271.0,,,,,,,,,,,,
174,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,15,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,15.0,9.0,5.0,80.0,43.0,,,,674.0,,283.0,283.0,6.0,https://pypi.org/project/nbzip,674.0,,,,3.0,,,,,,,,,,,,,,,,
175,WrapSpawner,True,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,15,jupyterhub/wrapspawner,,,https://github.com/jupyterhub/wrapspawner,BSD-3-Clause,2016-09-21 21:48:31.000,2022-05-19 19:03:08.000000,2022-03-04 23:33:51,48.0,15.0,14.0,52.0,35.0,2022-03-02 16:00:43,1.0.1,,,2.0,7.0,7.0,16.0,,,,,,3.0,,,,,,,,,,,,,,,,
176,Wolfram Kernel,True,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,14,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-02-23 01:53:13.000000,2022-02-19 09:55:04,96.0,28.0,65.0,741.0,143.0,,,5807.0,156.0,3.0,,,7.0,,,,,,3.0,,,,,,,,,,,,,,,,
177,nbgather,True,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,14,microsoft/gather,,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2022-07-07 11:02:09.000000,2020-02-14 15:11:45,29.0,10.0,16.0,444.0,343.0,,,,33.0,,,,12.0,,,,,,3.0,,nbgather,https://www.npmjs.com/package/nbgather,33.0,,,,,,,,,,,,
178,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,14,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,,2016-11-07 14:08:25.000,2022-04-19 19:03:10.872000,2022-04-04 19:36:18,38.0,10.0,24.0,402.0,,,,,1569.0,4.0,27.0,27.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2022-04-19 19:03:10.872,105185.0,3.0,,,,,,,,,,,,,,,,
179,JupyterLab SQL,True,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,14,pbugnion/jupyterlab-sql,jupyterlab_sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2022-07-07 15:24:16.000000,2020-01-04 12:02:35,44.0,37.0,37.0,372.0,634.0,,,,525.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,525.0,,,,3.0,,,,,,,,,,,,,,,,
180,JupyterWith,True,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,14,tweag/jupyterWith,,,https://github.com/tweag/jupyterWith,MIT,2018-12-18 10:10:58.000,2022-07-13 06:29:10.000000,2022-07-11 19:13:07,78.0,46.0,58.0,343.0,394.0,,,,,,,,29.0,,,,,,3.0,,,,,,,,,,,,,,,,
181,IElixir,True,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,14,pprzetacznik/IElixir,,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2021-12-03 09:17:20.000000,2021-03-20 17:27:38,39.0,10.0,20.0,342.0,282.0,2020-11-15 17:48:03,0.9.21,,4.0,8.0,,,19.0,,,,,,3.0,,,,,,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,340.0,,,,,ielixir,
182,testbook,True,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,14,nteract/testbook,,,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2022-05-23 10:30:43.000000,2021-09-21 04:29:32,28.0,41.0,45.0,310.0,,,,,,,135.0,135.0,14.0,,,,,,3.0,,,,,,,,,,,,,,,,
183,jupyterlab-execute-time,True,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,14,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2022-03-05 01:04:12.000000,2022-03-05 01:04:11,31.0,4.0,30.0,223.0,36.0,,,,2931.0,,,,11.0,,,,,,3.0,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2931.0,,,,,,,,,,,,
184,nbinteract,True,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,14,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2022-06-01 01:10:56.000000,2021-04-15 20:39:36,20.0,29.0,41.0,216.0,590.0,,,,577.0,,1.0,1.0,8.0,https://pypi.org/project/nbinteract,577.0,,,,3.0,,,,,,,,,,,,,,,,
185,Collapsible Headings,True,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,14,aquirdTurtle/Collapsible_Headings,,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2022-07-07 11:09:58.000000,2021-05-22 01:41:35,7.0,8.0,22.0,170.0,98.0,,,,1372.0,,,,6.0,,,,,,3.0,,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,1372.0,,,,,,,,,,,,
186,cdsdashboards,True,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,14,ideonate/cdsdashboards,cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,,2020-04-28 13:51:31.000,2022-04-29 14:54:24.213000,2022-04-29 11:09:30,33.0,30.0,57.0,167.0,461.0,,,,1626.0,21.0,,,13.0,https://pypi.org/project/cdsdashboards,498.0,https://anaconda.org/conda-forge/cdsdashboards,2022-04-29 14:54:24.213,27088.0,3.0,,,,,,,,,,,,,,,,
187,nbmake-action,True,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,14,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,Apache-2.0,2020-02-06 15:49:32.000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40,6.0,,24.0,154.0,731.0,2020-12-11 15:26:11,0.2.1,,,5.0,27.0,27.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,
188,Kernel Detection,True,An Jupyter plugin to enable the automatic detection of..,https://github.com/Cadair/jupyter_environment_kernels,,kernels,14,Cadair/jupyter_environment_kernels,environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2018-02-20 00:36:41.000000,2018-02-12 13:00:01,16.0,7.0,22.0,143.0,77.0,2018-02-12 13:01:06,1.1.1,,2908.0,2.0,,,6.0,https://pypi.org/project/environment_kernels,2908.0,,,,3.0,,,,,,,,,,,,,,,,
189,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,14,jtpio/ipylab,ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2022-07-08 04:18:14.000000,2022-02-28 07:33:00,7.0,11.0,19.0,109.0,,2021-11-13 10:58:20,0.5.2,32.0,2995.0,11.0,,,6.0,https://pypi.org/project/ipylab,2630.0,https://anaconda.org/conda-forge/ipylab,2021-11-13 16:03:39.438,11649.0,3.0,,,,,,,,,,,,,,,,
190,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,14,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34,25.0,7.0,20.0,76.0,136.0,,,,1264.0,3.0,,,8.0,https://pypi.org/project/jupyter_cms,192.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958,75074.0,3.0,,,,,,,,,,,,,,,,
191,JupyterLab Quickopen,True,Quickly open a file in JupyterLab by typing part of its..,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,14,parente/jupyterlab-quickopen,jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,BSD-3-Clause,2018-12-04 01:00:58.000,2022-07-08 08:50:58.000000,2021-12-12 18:25:55,7.0,,,74.0,56.0,2021-12-12 18:28:02,1.2.0,,540.0,3.0,,,5.0,https://pypi.org/project/jupyterlab-quickopen,514.0,,,,3.0,,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,26.0,,,,,,,,,,,,
192,JupyterLab Kernelspy,True,A Jupyter Lab extension for inspecting messages to/from..,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,14,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,2018-04-20 16:11:58.000,2022-06-23 18:21:56.000000,2022-06-23 18:21:55,9.0,2.0,11.0,68.0,134.0,2022-04-19 08:14:02,3.1.0,,164.0,5.0,3.0,3.0,4.0,,,,,,3.0,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,164.0,,,,,,,,,,,,
