,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
194,ipymaterialui,True,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,14,maartenbreddels/ipymaterialui,ipymaterialui,,https://github.com/maartenbreddels/ipymaterialui,MIT,2018-11-23 18:33:20.000,2022-04-09 00:38:25.000000,2019-10-29 13:53:37,13.0,7.0,3.0,80.0,74.0,2019-08-09 15:57:25,0.1.1,,165.0,1.0,5.0,5.0,3.0,https://pypi.org/project/ipymaterialui,60.0,,,,3.0,,jupyter-materialui,https://www.npmjs.com/package/jupyter-materialui,105.0,,,,,,,,,,,,
195,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,14,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34,25.0,7.0,20.0,76.0,136.0,,,,1291.0,3.0,,,8.0,https://pypi.org/project/jupyter_cms,233.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958,73064.0,3.0,,,,,,,,,,,,,,,,
196,JupyterLab Quickopen,True,Quickly open a file in JupyterLab by typing part of its..,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,14,parente/jupyterlab-quickopen,jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,BSD-3-Clause,2018-12-04 01:00:58.000,2022-05-16 18:36:47.000000,2021-12-12 18:25:55,7.0,,,74.0,56.0,2021-12-12 18:28:02,1.2.0,,504.0,3.0,,,5.0,https://pypi.org/project/jupyterlab-quickopen,445.0,,,,3.0,,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,59.0,,,,,,,,,,,,
197,JupyterLab Kernelspy,True,A Jupyter Lab extension for inspecting messages to/from..,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,14,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,2018-04-20 16:11:58.000,2022-04-19 09:58:36.000000,2022-04-19 09:58:35,9.0,2.0,11.0,68.0,133.0,2022-04-19 08:14:02,3.1.0,,257.0,5.0,3.0,3.0,4.0,,,,,,3.0,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,257.0,,,,,,,,,,,,
198,jupyterlab-theme-solarized-dark,True,JupyterLab 2.x Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,14,AllanChain/jupyterlab-theme-solarized-dark,jupyterlab_theme_solarized_dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,BSD-3-Clause,2020-04-05 12:18:48.000,2022-04-09 10:08:16.000000,2022-04-09 10:08:14,8.0,1.0,1.0,63.0,75.0,2021-09-26 00:52:38,2.0.1,,3715.0,9.0,,,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,693.0,,,,2.0,,jupyterlab-theme-solarized-dark,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,3022.0,,,,,,,,,,,,
199,JupyterLab Autoversion,True,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,14,timkpaine/jupyterlab_autoversion,jupyterlab_autoversion,,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2022-06-01 20:57:51.000000,2022-06-01 20:57:23,9.0,3.0,29.0,58.0,,2022-04-11 15:35:12,0.3.6,,283.0,12.0,,,5.0,https://pypi.org/project/jupyterlab_autoversion,166.0,,,,3.0,,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,117.0,,,,,,,,,,,,
200,JupyterLab Shortcutui,True,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,BSD-3-Clause,2018-06-18 22:07:19.000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32,14.0,7.0,6.0,56.0,191.0,2019-09-05 11:54:07,0.4.0,,321.0,3.0,,,8.0,,,,,,3.0,,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,321.0,,,,,,,,,,,,
201,SudoSpawner,True,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,14,jupyterhub/sudospawner,sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2021-09-10 08:58:36.000000,2021-09-10 08:58:36,36.0,17.0,20.0,44.0,115.0,,,,936.0,,38.0,38.0,14.0,https://pypi.org/project/sudospawner,936.0,,,,3.0,,,,,,,,,,,,,,,,
202,dummyauthenticator,True,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,14,jupyterhub/dummyauthenticator,jupyterhub-dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,BSD-3-Clause,2016-02-14 21:57:32.000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00,14.0,5.0,2.0,28.0,7.0,,,,2327.0,,95.0,95.0,,https://pypi.org/project/jupyterhub-dummyauthenticator,2327.0,,,,2.0,,,,,,,,,,,,,,,,
203,Null Authenticator,True,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,14,jupyterhub/nullauthenticator,nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,BSD-3-Clause,2017-08-30 09:12:22.000,2022-05-17 12:31:29.000000,2022-05-17 12:31:29,9.0,1.0,,7.0,20.0,,,,2979.0,,79.0,79.0,7.0,https://pypi.org/project/nullauthenticator,2979.0,,,,2.0,,,,,,,,,,,,,,,,
204,lgo,True,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,13,yunabe/lgo,,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,112.0,23.0,53.0,2240.0,169.0,,,,,,,,9.0,,,,,,3.0,,,,,,,,,,,,,,,,
205,py_d3,True,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,13,ResidentMario/py_d3,py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,37.0,1.0,15.0,442.0,41.0,,,,165.0,,,,4.0,https://pypi.org/project/py_d3,165.0,,,,3.0,,,,,,,,,,,,,,,,
206,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,13,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18,53.0,37.0,26.0,273.0,57.0,,,,866.0,,,,10.0,https://pypi.org/project/nbopen,866.0,,,,3.0,,,,,,,,,,,,,,,,
207,JupyterLab Voyager,True,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,13,altair-viz/jupyterlab_voyager,,,https://github.com/altair-viz/jupyterlab_voyager,BSD-3-Clause,2017-08-26 15:50:13.000,2022-04-09 01:20:33.000000,2019-08-14 17:21:34,32.0,40.0,20.0,271.0,87.0,,,,72.0,,,,6.0,,,,,,3.0,,jupyterlab_voyager,https://www.npmjs.com/package/jupyterlab_voyager,72.0,,,,,,,,,,,,
208,pynb,True,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,elehcimd/pynb,,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10,6.0,,8.0,235.0,154.0,,,,,,19.0,19.0,8.0,,,,,,3.0,,,,,,,,,,,,,,,,
209,naas,True,"Schedule notebooks, run them like APIs, expose securely your assets:..",https://github.com/jupyter-naas/naas,,notebook-tools,13,jupyter-naas/naas,naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2022-06-02 10:50:25.000000,2022-06-02 10:50:23,17.0,21.0,108.0,194.0,,,,,6369.0,,3.0,3.0,17.0,https://pypi.org/project/naas,6369.0,,,,3.0,,,,,,,,,,,,,,,,
210,SQLCell,True,"SQLCell is a magic function for the Jupyter Notebook that executes raw,..",https://github.com/tmthyjames/SQLCell,,magic,13,tmthyjames/SQLCell,sqlcell,,https://github.com/tmthyjames/SQLCell,MIT,2016-08-15 01:54:46.000,2022-04-06 18:55:56.000000,2020-10-06 02:14:24,10.0,60.0,24.0,149.0,310.0,,,,38.0,,1.0,1.0,14.0,https://pypi.org/project/sqlcell,38.0,,,,3.0,,,,,,,,,,,,,,,,
211,nbgallery,True,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,13,nbgallery/nbgallery,,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2022-05-31 18:29:44.000000,2022-05-31 14:47:22,22.0,80.0,282.0,142.0,,,,,2415.0,,,,19.0,,,,,,3.0,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2022-05-05 17:32:47.369393,3.0,156990.0,,,,,,
212,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,13,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2022-05-04 20:39:53.000000,2022-05-04 20:37:55,16.0,2.0,42.0,128.0,,,,,15462.0,,,,13.0,https://pypi.org/project/mkdocs-jupyter,15462.0,,,,3.0,,,,,,,,,,,,,,,,
213,jupyterlab-sparkmonitor,True,JupyterLab extension that enables monitoring launched..,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,13,itsjafer/jupyterlab-sparkmonitor,jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-04-01 16:32:31.000000,2022-04-01 16:32:30,20.0,8.0,8.0,77.0,275.0,,,,419.0,,,,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,298.0,,,,3.0,,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,111.0,,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,278.0,,,,,,
214,JupyterLab Email,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,13,timkpaine/jupyterlab_email,jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2022-06-01 21:15:42.000000,2022-06-01 21:15:07,2.0,4.0,32.0,51.0,,2022-03-15 23:36:24,0.2.4,,193.0,13.0,,,,https://pypi.org/project/jupyterlab_email,103.0,,,,3.0,,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,90.0,,,,,,,,,,,,
215,JupyterLab Flake8,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,13,timkpaine/jupyterlab_email,,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2022-06-01 21:15:42.000000,2022-06-01 21:15:07,2.0,4.0,32.0,51.0,,2022-03-15 23:36:24,0.2.4,,296.0,13.0,,,,,,,,,3.0,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,296.0,,,,,,,,,,,,
216,JWT Authenticator,True,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,13,mogthesprog/jwtauthenticator,jupyterhub-jwtauthenticator,,https://github.com/mogthesprog/jwtauthenticator,Apache-2.0,2017-06-21 20:09:58.000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15,38.0,9.0,8.0,39.0,24.0,,,,326.0,,8.0,8.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,326.0,,,,3.0,,,,,,,,,,,,,,,,
217,jupyterlab_commands,True,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,13,timkpaine/jupyterlab_commands,,,https://github.com/timkpaine/jupyterlab_commands,Apache-2.0,2018-08-01 15:55:08.000,2022-06-01 21:00:29.000000,2022-06-01 21:00:00,6.0,1.0,22.0,37.0,,2022-04-11 19:07:46,0.3.4,,,13.0,3.0,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,
218,ipysigma,True,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/medialab/ipysigma,,widgets,13,Yomguithereal/ipysigma,ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2022-04-29 16:22:12.000000,2022-04-29 16:22:08,4.0,37.0,57.0,36.0,154.0,,,,268.0,,,,3.0,https://pypi.org/project/ipysigma,147.0,,,,3.0,medialab/ipysigma,ipysigma,https://www.npmjs.com/package/ipysigma,121.0,,,,,,,,,,,,
219,SAML Authenticator,True,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,13,HewlettPackard/jupyterhub-samlauthenticator,jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,MIT,2019-04-17 21:34:09.000,2022-03-21 15:14:31.000000,2022-03-21 15:14:31,21.0,14.0,14.0,31.0,113.0,2020-07-13 15:56:30,samlauthenticator-0.0.9,13.0,403.0,3.0,,,7.0,https://pypi.org/project/jupyterhub-samlauthenticator,403.0,,,,3.0,,,,,,,,,,,,,,,,
220,F# Kernel,True,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,12,fsprojects/IfSharp,,,https://github.com/fsprojects/IfSharp,,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,67.0,13.0,127.0,434.0,,2020-03-08 20:03:38,3.0.4,5356.0,59.0,15.0,,,28.0,,,,,,3.0,,,,,,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,671.0,,,,,,
221,Jupyter DataTables,True,Jupyter Notebook extension leveraging pandas DataFrames..,https://github.com/CermakM/jupyter-datatables,,widgets,12,CermakM/jupyter-datatables,jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,MIT,2019-03-28 20:55:12.000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07,15.0,13.0,15.0,142.0,147.0,,,,1571.0,,,,4.0,https://pypi.org/project/jupyter-datatables,1571.0,,,,3.0,,,,,,,,,,,,,,,,
222,Material Darker Theme,True,The Material Darker theme for JupyterLab.,https://github.com/oriolmirosa/jupyterlab_materialdarker,,lab-themes,12,oriolmirosa/jupyterlab_materialdarker,,,https://github.com/oriolmirosa/jupyterlab_materialdarker,BSD-3-Clause,2018-03-07 23:24:13.000,2022-04-09 11:37:07.000000,2021-08-31 15:09:09,14.0,3.0,14.0,131.0,49.0,,,,580.0,,4.0,4.0,2.0,,,,,,2.0,,@oriolmirosa/jupyterlab_materialdarker,https://www.npmjs.com/package/@oriolmirosa/jupyterlab_materialdarker,580.0,,,,,,,,,,,,
223,jupyter-fs,True,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,12,jpmorganchase/jupyter-fs,jupyter-fs,,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2022-04-29 05:20:16.000000,2022-04-29 05:20:16,23.0,11.0,42.0,116.0,,,,,190.0,,,,9.0,https://pypi.org/project/jupyter-fs,190.0,,,,3.0,,,,,,,,,,,,,,,,
224,Neon Theme,True,"A flat, 80's neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,12,yeebc/jupyterlab-neon-theme,,,https://github.com/yeebc/jupyterlab-neon-theme,BSD-3-Clause,2019-09-27 14:29:10.000,2022-04-09 05:21:52.000000,2021-03-07 04:40:47,5.0,2.0,10.0,114.0,43.0,,,,768.0,,1.0,1.0,3.0,,,,,,2.0,,@yeebc/jupyterlab_neon_theme,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,768.0,,,,,,,,,,,,
225,JupyterLab Commenting,True,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,12,jupyterlab/jupyterlab-commenting,,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,22.0,24.0,10.0,91.0,332.0,,,,135.0,,,,10.0,,,,,,3.0,,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,135.0,,,,,,,,,,,,
226,nbcelltests,True,Cell-by-cell testing for production Jupyter notebooks in..,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,12,jpmorganchase/nbcelltests,nbcelltests,,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2022-04-30 13:25:35.000000,2022-04-30 13:25:35,17.0,31.0,83.0,60.0,,2020-10-05 14:23:28,0.2.3,,101.0,11.0,,,7.0,https://pypi.org/project/nbcelltests,21.0,,,,3.0,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,80.0,,,,,,,,,,,,
227,SSH Kernel,True,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,12,NII-cloud-operation/sshkernel,sshkernel,,https://github.com/NII-cloud-operation/sshkernel,BSD-3-Clause,2019-02-12 02:46:14.000,2021-11-04 09:33:50.000000,2021-11-04 09:33:21,11.0,2.0,6.0,52.0,398.0,,,,109.0,,6.0,6.0,4.0,https://pypi.org/project/sshkernel,109.0,,,,3.0,,,,,,,,,,,,,,,,
228,JupyterLab Python Files,True,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,12,jtpio/jupyterlab-python-file,,,https://github.com/jtpio/jupyterlab-python-file,BSD-3-Clause,2018-10-17 22:21:21.000,2021-08-27 11:18:53.000000,2021-08-27 11:18:51,10.0,1.0,8.0,52.0,,2021-06-23 21:13:28,0.5.5,77.0,957.0,5.0,,,4.0,,,,,,3.0,,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,953.0,,,,,,,,,,,,
229,Horizon Theme,True,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,12,mohirio/jupyterlab-horizon-theme,,,https://github.com/mohirio/jupyterlab-horizon-theme,BSD-3-Clause,2019-06-07 08:46:59.000,2022-03-17 13:56:35.000000,2021-04-11 16:55:54,3.0,1.0,4.0,51.0,25.0,,,,2450.0,,,,,,,,,,2.0,,@mohirio/jupyterlab-horizon-theme,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,2450.0,,,,,,,,,,,,
230,KnowledgeLab,True,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,12,timkpaine/knowledgelab,knowledgelab,,https://github.com/timkpaine/knowledgelab,Apache-2.0,2017-10-18 01:10:58.000,2022-06-02 11:20:29.000000,2022-06-02 11:20:28,6.0,3.0,24.0,45.0,149.0,,,,48.0,1.0,2.0,2.0,3.0,https://pypi.org/project/knowledgelab,12.0,,,,3.0,,knowledgelab,https://www.npmjs.com/package/knowledgelab,36.0,,,,,,,,,,,,
231,pick,True,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,12,nteract/pick,pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-07-23 05:39:29.000000,2020-11-04 01:10:24,7.0,4.0,5.0,31.0,,,,,53468.0,,,,5.0,https://pypi.org/project/pick,53468.0,,,,3.0,,,,,,,,,,,,,,,,
232,Kernel Management,True,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,12,takluyver/jupyter_kernel_mgmt,jupyter-kernel-mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,,2018-04-01 20:06:08.000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34,7.0,11.0,14.0,13.0,1783.0,2020-01-15 19:12:57,0.5.1,17.0,44.0,3.0,,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,44.0,,,,3.0,,,,,,,,,,,,,,,,
233,jupyter-nbrequirements,True,Dependency management and optimization in Jupyter..,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,12,thoth-station/jupyter-nbrequirements,,,https://github.com/thoth-station/jupyter-nbrequirements,MIT,2019-06-25 06:48:06.000,2022-05-13 02:17:47.000000,2021-10-21 06:25:29,4.0,,32.0,13.0,348.0,2019-12-09 18:41:20,0.5.0,,,3.0,,,12.0,,,,,,3.0,,,,,,,,,,,,,,,,
234,jupyter2slides,True,Cloud Native Presentation Slides with Jupyter Notebook +..,https://github.com/datitran/jupyter2slides,,notebook-tools,11,datitran/jupyter2slides,,,https://github.com/datitran/jupyter2slides,MIT,2016-07-26 12:38:17.000,2019-09-03 14:54:44.000000,2018-12-28 18:34:22,166.0,11.0,4.0,772.0,11.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
235,ICSharp,True,C# kernel for Jupyter.,https://github.com/zabirauf/icsharp,,kernels,11,zabirauf/icsharp,,,https://github.com/zabirauf/icsharp,Apache-2.0,2014-09-22 07:57:50.000,2018-09-23 04:19:46.000000,2018-09-23 04:19:45,58.0,33.0,13.0,265.0,45.0,,,,,,,,10.0,,,,,,3.0,,,,,,,,,,,,,,,,
236,jupyter-flex,True,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,11,danielfrg/jupyter-flex,,,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2022-04-11 23:18:23.000000,2022-04-11 23:11:21,44.0,11.0,44.0,243.0,,,,,,,1.0,1.0,4.0,,,,,,3.0,,,,,,,,,,,,,,,,
237,jupyter-manim,True,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,11,krassowski/jupyter-manim,,,https://github.com/krassowski/jupyter-manim,MIT,2019-05-22 14:18:39.000,2022-01-02 21:32:22.000000,2022-01-02 21:32:22,11.0,6.0,19.0,180.0,42.0,2020-04-12 11:15:09,1.3,,,6.0,,,5.0,,,,,,3.0,,,,,,,,,,,,,,,,
238,jupyterlab-celltags,True,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,11,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,BSD-3-Clause,2018-06-18 22:02:23.000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29,25.0,11.0,7.0,110.0,441.0,,,,,,,,10.0,,,,,,3.0,,,,,,,,,,,,,,,,
239,Jupyter Helpers,True,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,11,krassowski/jupyter-helpers,jupyter_helpers,,https://github.com/krassowski/jupyter-helpers,MIT,2019-03-17 22:11:35.000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57,3.0,3.0,2.0,40.0,27.0,2021-02-10 16:36:22,0.2.3-2,,147.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,147.0,,,,3.0,,,,,,,,,,,,,,,,
240,FargateSpawner,True,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,11,uktrade/fargatespawner,fargatespawner,,https://github.com/uktrade/fargatespawner,MIT,2018-09-12 14:06:22.000,2020-06-28 13:26:04.000000,2020-06-28 13:25:54,20.0,6.0,5.0,33.0,59.0,,,,209.0,,1.0,1.0,3.0,https://pypi.org/project/fargatespawner,209.0,,,,3.0,,,,,,,,,,,,,,,,
241,perfume,True,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,11,leifwalsh/perfume,perfume-bench,,https://github.com/leifwalsh/perfume,,2017-07-10 14:34:03.000,2022-05-30 17:51:07.000000,2020-10-31 19:46:42,4.0,2.0,4.0,33.0,196.0,2018-05-20 05:09:14,0.1.6,,43.0,1.0,,,3.0,https://pypi.org/project/perfume-bench,43.0,,,,3.0,,,,,,,,,,,,,,,,
242,Remote User Auth,True,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,11,cwaldbieser/jhub_remote_user_authenticator,jhub_remote_user_authenticator,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,GPL-3.0,2015-11-04 03:17:18.000,2022-03-31 20:04:45.000000,2019-04-16 20:10:44,25.0,8.0,10.0,32.0,27.0,,,,343.0,,,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,343.0,,,,3.0,,,,,,,,,,,,,,,,
243,ipyexperiments,True,jupyter/ipython experiment containers for GPU and general..,https://github.com/stas00/ipyexperiments,,notebook-tools,10,stas00/ipyexperiments,ipyexperiments,,https://github.com/stas00/ipyexperiments,,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,11.0,,5.0,148.0,203.0,,,,105.0,,5.0,5.0,3.0,https://pypi.org/project/ipyexperiments,105.0,,,,3.0,,,,,,,,,,,,,,,,
244,xeus-sqlite,True,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,10,jupyter-xeus/xeus-sqlite,,,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2022-03-15 21:55:10.000000,2022-03-15 21:54:54,20.0,11.0,30.0,134.0,276.0,,,,,,,,12.0,,,,,,3.0,,,,,,,,,,,,,,,,
245,jupyterlab-flake8,True,Jupyterlab python linter for notebooks and text files..,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,10,mlshapiro/jupyterlab-flake8,,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,10.0,6.0,33.0,105.0,,,,,296.0,,,,5.0,,,,,,3.0,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,296.0,,,,,,,,,,,,
246,jnotebook-reader,True,An awesome viewer to browse and render Jupyter..,https://github.com/line/jnotebook_reader,,notebook-sharing,10,line/jnotebook_reader,,,https://github.com/line/jnotebook_reader,Apache-2.0,2020-10-30 02:50:59.000,2021-09-08 19:36:55.000000,2021-02-10 02:29:57,14.0,1.0,1.0,98.0,12.0,2021-02-10 02:34:21,1.0.2,,,3.0,,,5.0,,,,,,3.0,,,,,,,,,,,,,,,,
